word,frequency,has_special_chars,has_nums,has_contraction
waited,1,False,False,False
counsel--was,1,True,False,False
long-established,1,True,False,False
purpose;,1,True,False,False
tribunal--established,1,True,False,False
counting,1,False,False,False
espouse,1,False,False,False
contests,1,False,False,False
attends,1,False,False,False
"unhappily,",1,True,False,False
incomparably,1,False,False,False
"new,",1,True,False,False
submitting,1,False,False,False
"Grant,",1,True,False,False
noninterference,1,False,False,False
reminded,1,False,False,False
Passing,1,False,False,False
coin.,1,True,False,False
convertible,1,False,False,False
fluctuation,1,False,False,False
irredeemable,1,False,False,False
"acceptance,",1,True,False,False
"topic,",1,True,False,False
'self'-government,1,True,False,True
regard;,1,True,False,False
tribunal.,1,True,False,False
"am,",1,True,False,False
submits,1,False,False,False
equally.,1,True,False,False
perplexities,1,False,False,False
deplorable,1,False,False,False
inviolate,1,False,False,False
enjoyed.,1,True,False,False
"honest,",1,True,False,False
"impoverished,",1,True,False,False
embarrassing,1,False,False,False
Difficult,1,False,False,False
hearty,1,False,False,False
calamitous,1,False,False,False
weigh,1,False,False,False
actuated,1,False,False,False
candidly,1,False,False,False
misrepresentation,1,False,False,False
adopting,1,False,False,False
Following,1,False,False,False
animate,1,False,False,False
"usage,",1,True,False,False
"proceed,",1,True,False,False
"ceremonial,",1,True,False,False
honors,1,False,False,False
turbulence,1,False,False,False
brightly--until,1,True,False,False
dedicated.,1,True,False,False
loyally,1,False,False,False
laws--the,1,True,False,False
themselves--accepting,1,True,False,False
is.,1,True,False,False
afflict,1,False,False,False
admitted.,1,True,False,False
"assailed,",1,True,False,False
infringed,1,False,False,False
"emancipated,",1,True,False,False
conceded,1,False,False,False
emancipation.,1,True,False,False
author,1,False,False,False
dealt,1,False,False,False
footing,1,False,False,False
"4,000,000",1,True,True,False
sweeping,1,False,False,False
dear.,1,True,False,False
"fellowmen,",1,True,False,False
"Democrats,",1,True,False,False
Republicans,1,False,False,False
"interested,",1,True,False,False
barbarism.,1,True,False,False
insignificance.,1,True,False,False
fade,1,False,False,False
apparent,1,False,False,False
"implies,",1,True,False,False
otherwise.,1,True,False,False
superstructure,1,False,False,False
Resting,1,False,False,False
conclusions,1,False,False,False
"unerring,",1,True,False,False
constricted,1,False,False,False
understands,1,False,False,False
people—who,1,True,False,False
mostly,1,False,False,False
lands—some,1,True,False,False
spirit—the,1,True,False,False
is—the,1,True,False,False
"single,",1,True,False,False
hit,1,False,False,False
difficult—even,1,True,False,False
future—which,1,True,False,False
"deeper,",1,True,False,False
narrowing,1,False,False,False
neighbors—all,1,True,False,False
"alert,",1,True,False,False
majority.,1,True,False,False
mind—a,1,True,False,False
"rested,",1,True,False,False
invigorated,1,False,False,False
"housed,",1,True,False,False
clothed,1,False,False,False
fed,1,False,False,False
body—a,1,True,False,False
"advanced,",1,True,False,False
"humane,",1,True,False,False
continent—for,1,True,False,False
infinite,1,False,False,False
constructed,1,False,False,False
"late,",1,True,False,False
freely.,1,True,False,False
aspiration,1,False,False,False
permeated,1,False,False,False
"killed,",1,True,False,False
"three,",1,True,False,False
inform,1,False,False,False
"instruct,",1,True,False,False
clothe,1,False,False,False
go;,1,True,False,False
self-serving,1,True,False,False
undeserved,1,False,False,False
clarity,1,False,False,False
stature,1,False,False,False
them—all,1,True,False,False
sprang,1,False,False,False
"followed,",1,True,False,False
longings,1,False,False,False
Address.,1,True,False,False
Gettysburg,1,False,False,False
"Compact,",1,True,False,False
Mayflower,1,False,False,False
life—a,1,True,False,False
"tongues,",1,True,False,False
irresistible.,1,True,False,False
Charta.,1,True,False,False
Magna,1,False,False,False
Ages.,1,True,False,False
blazed,1,False,False,False
enlists,1,False,False,False
enterprise—an,1,True,False,False
unsuccessful,1,False,False,False
"everywhere,",1,True,False,False
Lives,1,False,False,False
inaction.,1,True,False,False
"isolation,",1,True,False,False
stock-,1,True,False,False
"happenings,",1,True,False,False
Lincoln's,1,True,False,True
weld,1,False,False,False
Washington's,1,True,False,True
"generations.""",1,True,False,False
"piety,",1,True,False,False
constraint,1,False,False,False
union--a,1,True,False,False
"Representatives,",1,True,False,False
die—because,1,True,False,False
"Senators,",1,True,False,False
"shaped,",1,True,False,False
Looking,1,False,False,False
tumults,1,False,False,False
hushing,1,False,False,False
"universal,",1,True,False,False
"adjusted,",1,True,False,False
peaceably,1,False,False,False
amicably,1,False,False,False
sentiment--that,1,True,False,False
rejoicing.,1,True,False,False
contest.,1,True,False,False
threescore,1,False,False,False
ten:,1,True,False,False
unexplained,1,False,False,False
surging,1,False,False,False
revive—and,1,True,False,False
dying.,1,True,False,False
dire,1,False,False,False
downfall,1,False,False,False
Prophets,1,False,False,False
inviolate.,1,True,False,False
Rights,1,False,False,False
Bill,1,False,False,False
function.,1,True,False,False
framework,1,False,False,False
three-way,1,True,False,False
lines;,1,True,False,False
structures,1,False,False,False
things;,1,True,False,False
years—fruitful,1,True,False,False
decisively.,1,True,False,False
"boldly,",1,True,False,False
"quickly,",1,True,False,False
acted.,1,True,False,False
shock—but,1,True,False,False
"terror,",1,True,False,False
frozen,1,False,False,False
tide.,1,True,False,False
ebbing,1,False,False,False
future—and,1,True,False,False
sparsely,1,False,False,False
comparatively,1,False,False,False
cemented,1,False,False,False
limits.,1,True,False,False
"expiring,",1,True,False,False
"1815,",1,True,True,False
"July,",1,True,False,False
3d,1,False,True,False
"October,",1,True,False,False
date,1,False,False,False
streams.,1,True,False,False
enables,1,False,False,False
waters,1,False,False,False
size.,1,True,False,False
excellent,1,False,False,False
tribes.,1,True,False,False
"ceded,",1,True,False,False
transcend,1,False,False,False
Province,1,False,False,False
opens,1,False,False,False
attached.,1,True,False,False
"dispute,",1,True,False,False
westward,1,False,False,False
described,1,False,False,False
"exchanged,",1,True,False,False
whereof,1,False,False,False
extenuating,1,False,False,False
criminality,1,False,False,False
astray,1,False,False,False
pardoning,1,False,False,False
revived,1,False,False,False
ten,1,False,False,False
expiration.,1,True,False,False
"also,",1,True,False,False
felt.,1,True,False,False
repealed,1,False,False,False
excise,1,False,False,False
"$67,000,000",1,True,True,False
spectacle.,1,True,False,False
piracy,1,False,False,False
disposing,1,False,False,False
advisable,1,False,False,False
"excepted,",1,True,False,False
"intervened,",1,True,False,False
Mediterranean,1,False,False,False
squadron,1,False,False,False
1801,1,False,True,False
Powers,1,False,False,False
Barbary,1,False,False,False
"Paris,",1,True,False,False
summer,1,False,False,False
France,1,False,False,False
reciprocated,1,False,False,False
Indies,1,False,False,False
West,1,False,False,False
Majesty's,1,True,False,True
Britannic,1,False,False,False
fish,1,False,False,False
Ghent,1,False,False,False
further.,1,True,False,False
executions,1,False,False,False
"prices,",1,True,False,False
"object,",1,True,False,False
equipments,1,False,False,False
exertion,1,False,False,False
impartiality.,1,True,False,False
"depend,",1,True,False,False
ports.,1,True,False,False
accommodations.,1,True,False,False
"interfered,",1,True,False,False
unsettled.,1,True,False,False
concluded.,1,True,False,False
adverted,1,False,False,False
Attention,1,False,False,False
persevered,1,False,False,False
"shown,",1,True,False,False
censure.,1,True,False,False
"believed,",1,True,False,False
devastation,1,False,False,False
remarked,1,False,False,False
insult.,1,True,False,False
invasion;,1,True,False,False
"Sabine,",1,True,False,False
navigable,1,False,False,False
bay,1,False,False,False
sailing,1,False,False,False
"pleased,",1,True,False,False
requisite.,1,True,False,False
"menaced,",1,True,False,False
rigor,1,False,False,False
footing;,1,True,False,False
export,1,False,False,False
"supply,",1,True,False,False
crimes,1,False,False,False
atrocious,1,False,False,False
"death,",1,True,False,False
culprits,1,False,False,False
piratical,1,False,False,False
crush,1,False,False,False
"checks,",1,True,False,False
recited.,1,True,False,False
"1817,",1,True,True,False
"Island,",1,True,False,False
Amelia,1,False,False,False
"represented,",1,True,False,False
buccaneering,1,False,False,False
adventurers,1,False,False,False
Shortly,1,False,False,False
regarding,1,False,False,False
"continued,",1,True,False,False
colonies.,1,True,False,False
Cortes,1,False,False,False
"depending,",1,True,False,False
adhered,1,False,False,False
Respecting,1,False,False,False
"both,",1,True,False,False
traded,1,False,False,False
contest;,1,True,False,False
untouched,1,False,False,False
explained,1,False,False,False
detained,1,False,False,False
orders,1,False,False,False
corresponded,1,False,False,False
conduct.,1,True,False,False
deriving,1,False,False,False
"elective,",1,True,False,False
transitory,1,False,False,False
disorderly,1,False,False,False
tumultuous,1,False,False,False
county,1,False,False,False
exceeded,1,False,False,False
state;,1,True,False,False
terminated,1,False,False,False
"ascendency,",1,True,False,False
"Thus,",1,True,False,False
forty-four,1,True,False,False
assembly.,1,True,False,False
"orders,",1,True,False,False
Republics.,1,True,False,False
vitals,1,False,False,False
preyed,1,False,False,False
unceasingly,1,False,False,False
shunned,1,False,False,False
anticipations,1,False,False,False
rose,1,False,False,False
infant,1,False,False,False
presage,1,False,False,False
acknowledged.,1,True,False,False
outline.,1,True,False,False
Perfection,1,False,False,False
tracing,1,False,False,False
"arisen,",1,True,False,False
forthwith,1,False,False,False
"experienced,",1,True,False,False
assisted,1,False,False,False
comprise,1,False,False,False
astonishing,1,False,False,False
"parts,",1,True,False,False
Sabine.,1,True,False,False
uninterrupted,1,False,False,False
"eastern,",1,True,False,False
Floridas,1,False,False,False
"Louisiana,",1,True,False,False
"only),",1,True,False,False
River,1,False,False,False
Red,1,False,False,False
upper,1,False,False,False
(with,1,True,False,False
streams,1,False,False,False
tributary,1,False,False,False
outlet,1,False,False,False
shut,1,False,False,False
Twenty-five,1,True,False,False
eminent.,1,True,False,False
"capable,",1,True,False,False
remedied.,1,True,False,False
managed,1,False,False,False
thirty-seven,1,True,False,False
happiest,1,False,False,False
considerably,1,False,False,False
precarious,1,False,False,False
"back,",1,True,False,False
dense,1,False,False,False
"westward,",1,True,False,False
paved,1,False,False,False
retarded,1,False,False,False
rank.,1,True,False,False
executed,1,False,False,False
"unfortunately,",1,True,False,False
augment,1,False,False,False
"kind,",1,True,False,False
imposts,1,False,False,False
"excises,",1,True,False,False
Independently,1,False,False,False
anticipate,1,False,False,False
"vain,",1,True,False,False
"shunned,",1,True,False,False
"dreaded,",1,True,False,False
"year,",1,True,False,False
"satisfied,",1,True,False,False
promptitude,1,False,False,False
"with,",1,True,False,False
dispensed,1,False,False,False
1817,1,False,True,False
Anxious,1,False,False,False
deficiency.,1,True,False,False
"diminished,",1,True,False,False
magnanimity,1,False,False,False
benefactors;,1,True,False,False
endearing,1,False,False,False
"cease,",1,True,False,False
preparations.,1,True,False,False
recollect,1,False,False,False
kind.,1,True,False,False
averting,1,False,False,False
"prepared,",1,True,False,False
imminent,1,False,False,False
redress,1,False,False,False
neutral,1,False,False,False
neutral;,1,True,False,False
"carried,",1,True,False,False
"occur,",1,True,False,False
"contests,",1,True,False,False
maritime,1,False,False,False
apprehend,1,False,False,False
unconnected,1,False,False,False
foresee.,1,True,False,False
"quarter,",1,True,False,False
"suggest,",1,True,False,False
